"Byrsonima_ligustrifolia";"Erythroxylum_umbu";"Calophyllum_brasiliense";"Garcinia_gardneriana";"Humiriastrum_dentatum";"Monteverdia_gonoclada";"Guarea_macrophylla";"Cabralea_canjerana";"Tapirira_guianensis";"Matayba_guianensis";"Miconia_flammea";"Miconia_cubatanensis";"Blepharocalyx_salicifolius";"Myrcia_vellozoi";"Myrcia_brasiliensis";"Myrcia_hebepetala";"Myrcia_ilheosensis";"Myrcia_bicarinata";"Myrcia_glomerata";"Eugenia_subglomerata";"Eugenia_sulcata";"Myrcia_racemosa";"Myrcia_glabra";"Myrcia_splendens";"Myrcia_multiflora";"Guapira_opposita";"Posoqueria_latifolia";"Cordiera_myrciifolia";"Amaioua_intermedia";"Chionanthus_filiformis";"Didymopanax_angustissimus";"Ilex_dumosa";"Ilex_pseudobuxus";"Ilex_theezans";"Ternstroemia_brasiliensis";"Myrsine_venosa";"Myrsine_umbellata";"Clethra_scabra";"Podocarpus_sellowii";"Euterpe_edulis";"Bactris_setosa";"Geonoma_schottiana";"Mollinedia_schottiana";"Aiouea_saligna";"Endlicheria_paniculata";"Ocotea_pulchra";"Ocotea_dispersa";"Ocotea_pulchella";"Ocotea_venulosa";"Guatteria_australis";"Xylopia_langsdorffiana";"Andira_anthelmia";"Albizia_pedicellaris";"Pera_glabrata";"Aparisthmium_cordatum";"Alchornea_triplinervia"
"Cordiera_myrciifolia";1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;0.347489833319691;0.0239122028579296;0;0.00446112111507508;0.0601826268600555;0.173441391898716;0.173441391898716;0.173441391898716;0.173441391898716;0.26064661968489;0.26064661968489;0.26064661968489;0.26064661968489;1.84776772699932;1.68735285700286;1.68735285700286;1.68735285700286;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327
"Amaioua_intermedia";1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;0.347489833319691;0.0239122028579296;0.00446112111507508;0;0.0601826268600555;0.173441391898716;0.173441391898716;0.173441391898716;0.173441391898716;0.26064661968489;0.26064661968489;0.26064661968489;0.26064661968489;1.84776772699932;1.68735285700286;1.68735285700286;1.68735285700286;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327
"Chionanthus_filiformis";1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;0.347489833319691;0.0601826268600555;0.0601826268600555;0.0601826268600555;0;0.173441391898716;0.173441391898716;0.173441391898716;0.173441391898716;0.26064661968489;0.26064661968489;0.26064661968489;0.26064661968489;1.84776772699932;1.68735285700286;1.68735285700286;1.68735285700286;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327
"Didymopanax_angustissimus";1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;0.347489833319691;0.173441391898716;0.173441391898716;0.173441391898716;0.173441391898716;0;0.091148957783116;0.091148957783116;0.091148957783116;0.26064661968489;0.26064661968489;0.26064661968489;0.26064661968489;1.84776772699932;1.68735285700286;1.68735285700286;1.68735285700286;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327
"Ilex_dumosa";1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;0.347489833319691;0.173441391898716;0.173441391898716;0.173441391898716;0.173441391898716;0.091148957783116;0;0.0406649647473563;0.0406649647473563;0.26064661968489;0.26064661968489;0.26064661968489;0.26064661968489;1.84776772699932;1.68735285700286;1.68735285700286;1.68735285700286;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327
"Ilex_pseudobuxus";1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;0.347489833319691;0.173441391898716;0.173441391898716;0.173441391898716;0.173441391898716;0.091148957783116;0.0406649647473563;0;0.0218702530444544;0.26064661968489;0.26064661968489;0.26064661968489;0.26064661968489;1.84776772699932;1.68735285700286;1.68735285700286;1.68735285700286;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327
"Ilex_theezans";1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;0.347489833319691;0.173441391898716;0.173441391898716;0.173441391898716;0.173441391898716;0.091148957783116;0.0406649647473563;0.0218702530444544;0;0.26064661968489;0.26064661968489;0.26064661968489;0.26064661968489;1.84776772699932;1.68735285700286;1.68735285700286;1.68735285700286;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327
"Ternstroemia_brasiliensis";1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;0.347489833319691;0.26064661968489;0.26064661968489;0.26064661968489;0.26064661968489;0.26064661968489;0.26064661968489;0.26064661968489;0.26064661968489;0;0.130656118773111;0.130656118773111;0.130656118773111;1.84776772699932;1.68735285700286;1.68735285700286;1.68735285700286;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327
"Myrsine_venosa";1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;0.347489833319691;0.26064661968489;0.26064661968489;0.26064661968489;0.26064661968489;0.26064661968489;0.26064661968489;0.26064661968489;0.26064661968489;0.130656118773111;0;0.0139038720539499;0.0916477202014677;1.84776772699932;1.68735285700286;1.68735285700286;1.68735285700286;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327
"Myrsine_umbellata";1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;0.347489833319691;0.26064661968489;0.26064661968489;0.26064661968489;0.26064661968489;0.26064661968489;0.26064661968489;0.26064661968489;0.26064661968489;0.130656118773111;0.0139038720539499;0;0.0916477202014677;1.84776772699932;1.68735285700286;1.68735285700286;1.68735285700286;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327
"Clethra_scabra";1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;0.347489833319691;0.26064661968489;0.26064661968489;0.26064661968489;0.26064661968489;0.26064661968489;0.26064661968489;0.26064661968489;0.26064661968489;0.130656118773111;0.0916477202014677;0.0916477202014677;0;1.84776772699932;1.68735285700286;1.68735285700286;1.68735285700286;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327
"Podocarpus_sellowii";1.84776772699932;1.84776772699932;1.84776772699932;1.84776772699932;1.84776772699932;1.84776772699932;1.84776772699932;1.84776772699932;1.84776772699932;1.84776772699932;1.84776772699932;1.84776772699932;1.84776772699932;1.84776772699932;1.84776772699932;1.84776772699932;1.84776772699932;1.84776772699932;1.84776772699932;1.84776772699932;1.84776772699932;1.84776772699932;1.84776772699932;1.84776772699932;1.84776772699932;1.84776772699932;1.84776772699932;1.84776772699932;1.84776772699932;1.84776772699932;1.84776772699932;1.84776772699932;1.84776772699932;1.84776772699932;1.84776772699932;1.84776772699932;1.84776772699932;1.84776772699932;0;1.84776772699932;1.84776772699932;1.84776772699932;1.84776772699932;1.84776772699932;1.84776772699932;1.84776772699932;1.84776772699932;1.84776772699932;1.84776772699932;1.84776772699932;1.84776772699932;1.84776772699932;1.84776772699932;1.84776772699932;1.84776772699932;1.84776772699932
"Euterpe_edulis";1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.84776772699932;0;0.282051560531972;0.563289564144472;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286
"Bactris_setosa";1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.84776772699932;0.282051560531972;0;0.563289564144472;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286
"Geonoma_schottiana";1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.84776772699932;0.563289564144472;0.563289564144472;0;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286;1.68735285700286
"Mollinedia_schottiana";1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.84776772699932;1.68735285700286;1.68735285700286;1.68735285700286;0;0.769509017638751;0.769509017638751;0.769509017638751;0.769509017638751;0.769509017638751;0.769509017638751;1.15415861098623;1.15415861098623;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435
"Aiouea_saligna";1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.84776772699932;1.68735285700286;1.68735285700286;1.68735285700286;0.769509017638751;0;0.51265098222911;0.51265098222911;0.51265098222911;0.51265098222911;0.51265098222911;1.15415861098623;1.15415861098623;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435
"Endlicheria_paniculata";1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.84776772699932;1.68735285700286;1.68735285700286;1.68735285700286;0.769509017638751;0.51265098222911;0;0.256373728676204;0.256373728676204;0.256373728676204;0.384626017025736;1.15415861098623;1.15415861098623;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435
"Ocotea_pulchra";1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.84776772699932;1.68735285700286;1.68735285700286;1.68735285700286;0.769509017638751;0.51265098222911;0.256373728676204;0;0.128205129219569;0.128205129219569;0.384626017025737;1.15415861098623;1.15415861098623;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435
"Ocotea_dispersa";1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.84776772699932;1.68735285700286;1.68735285700286;1.68735285700286;0.769509017638751;0.51265098222911;0.256373728676204;0.128205129219569;0;0.0643732783259162;0.384626017025737;1.15415861098623;1.15415861098623;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435
"Ocotea_pulchella";1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.84776772699932;1.68735285700286;1.68735285700286;1.68735285700286;0.769509017638751;0.51265098222911;0.256373728676204;0.128205129219569;0.0643732783259162;0;0.384626017025737;1.15415861098623;1.15415861098623;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435
"Ocotea_venulosa";1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.84776772699932;1.68735285700286;1.68735285700286;1.68735285700286;0.769509017638751;0.51265098222911;0.384626017025736;0.384626017025737;0.384626017025737;0.384626017025737;0;1.15415861098623;1.15415861098623;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435
"Guatteria_australis";1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.84776772699932;1.68735285700286;1.68735285700286;1.68735285700286;1.15415861098623;1.15415861098623;1.15415861098623;1.15415861098623;1.15415861098623;1.15415861098623;1.15415861098623;0;0.577043534578034;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435
"Xylopia_langsdorffiana";1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.84776772699932;1.68735285700286;1.68735285700286;1.68735285700286;1.15415861098623;1.15415861098623;1.15415861098623;1.15415861098623;1.15415861098623;1.15415861098623;1.15415861098623;0.577043534578034;0;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435
"Andira_anthelmia";1.07699498037401;1.07699498037401;1.07699498037401;1.07699498037401;1.07699498037401;1.07699498037401;1.23072739952247;1.23072739952247;1.23072739952247;1.23072739952247;1.23072739952247;1.23072739952247;1.23072739952247;1.23072739952247;1.23072739952247;1.23072739952247;1.23072739952247;1.23072739952247;1.23072739952247;1.23072739952247;1.23072739952247;1.23072739952247;1.23072739952247;1.23072739952247;1.23072739952247;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.84776772699932;1.68735285700286;1.68735285700286;1.68735285700286;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;0;0.5385416902735;1.07699498037401;1.07699498037401;1.07699498037401
"Albizia_pedicellaris";1.07699498037401;1.07699498037401;1.07699498037401;1.07699498037401;1.07699498037401;1.07699498037401;1.23072739952247;1.23072739952247;1.23072739952247;1.23072739952247;1.23072739952247;1.23072739952247;1.23072739952247;1.23072739952247;1.23072739952247;1.23072739952247;1.23072739952247;1.23072739952247;1.23072739952247;1.23072739952247;1.23072739952247;1.23072739952247;1.23072739952247;1.23072739952247;1.23072739952247;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.84776772699932;1.68735285700286;1.68735285700286;1.68735285700286;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;0.5385416902735;0;1.07699498037401;1.07699498037401;1.07699498037401
"Pera_glabrata";0.615388044091567;0.615388044091567;0.615388044091567;0.615388044091567;0.768880679086;0.923374624228308;1.23072739952247;1.23072739952247;1.23072739952247;1.23072739952247;1.23072739952247;1.23072739952247;1.23072739952247;1.23072739952247;1.23072739952247;1.23072739952247;1.23072739952247;1.23072739952247;1.23072739952247;1.23072739952247;1.23072739952247;1.23072739952247;1.23072739952247;1.23072739952247;1.23072739952247;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.84776772699932;1.68735285700286;1.68735285700286;1.68735285700286;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.07699498037401;1.07699498037401;0;0.154584371071758;0.154584371071758
"Aparisthmium_cordatum";0.615388044091567;0.615388044091567;0.615388044091567;0.615388044091567;0.768880679086;0.923374624228308;1.23072739952247;1.23072739952247;1.23072739952247;1.23072739952247;1.23072739952247;1.23072739952247;1.23072739952247;1.23072739952247;1.23072739952247;1.23072739952247;1.23072739952247;1.23072739952247;1.23072739952247;1.23072739952247;1.23072739952247;1.23072739952247;1.23072739952247;1.23072739952247;1.23072739952247;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.84776772699932;1.68735285700286;1.68735285700286;1.68735285700286;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.07699498037401;1.07699498037401;0.154584371071758;0;0.0201216396857432
"Alchornea_triplinervia";0.615388044091567;0.615388044091567;0.615388044091567;0.615388044091567;0.768880679086;0.923374624228308;1.23072739952247;1.23072739952247;1.23072739952247;1.23072739952247;1.23072739952247;1.23072739952247;1.23072739952247;1.23072739952247;1.23072739952247;1.23072739952247;1.23072739952247;1.23072739952247;1.23072739952247;1.23072739952247;1.23072739952247;1.23072739952247;1.23072739952247;1.23072739952247;1.23072739952247;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.38377275336327;1.84776772699932;1.68735285700286;1.68735285700286;1.68735285700286;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.53957287108435;1.07699498037401;1.07699498037401;0.154584371071758;0.0201216396857432;0
